,Customer Type,Type of Travel,satisfaction,Gender,Class,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
4744,Loyal Customer,Business travel,satisfied,Male,Business,56.0,1452.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0
4745,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,50.0,1436.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,0.0,1.0
4746,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,34.0,473.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,17.0,8.0
4747,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,79.0,269.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,1.0,4.0,5.0,0.0,0.0
4748,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco,41.0,196.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,6.0,11.0
4749,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,27.0,2399.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,50.0,71.0
4750,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,64.0,2665.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,15.0,11.0
4751,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco Plus,12.0,283.0,1.0,5.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,79.0,71.0
4752,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,52.0,1874.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0
4753,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,10.0,2075.0,2.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,18.0,1.0
4754,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,30.0,1744.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0
4755,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,70.0,624.0,2.0,5.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0
4756,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco Plus,15.0,474.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,34.0,50.0
4757,Loyal Customer,Business travel,satisfied,Male,Business,28.0,1749.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,15.0,8.0
4758,Loyal Customer,Business travel,satisfied,Female,Business,53.0,2249.0,0.0,5.0,0.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0
4759,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,26.0,944.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,0.0,6.0
4760,Loyal Customer,Business travel,satisfied,Female,Eco Plus,49.0,2419.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0
4761,disloyal Customer,Business travel,neutral or dissatisfied,Female,Business,33.0,113.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,0.0,0.0
4762,Loyal Customer,Business travel,satisfied,Male,Business,40.0,784.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0
4763,Loyal Customer,Business travel,satisfied,Male,Business,32.0,270.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,0.0,0.0
4764,disloyal Customer,Business travel,satisfied,Female,Business,23.0,1500.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,17.0,22.0
4765,Loyal Customer,Business travel,satisfied,Female,Business,28.0,1670.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,0.0,0.0
4766,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,50.0,2125.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,16.0,12.0
4767,Loyal Customer,Business travel,satisfied,Female,Business,31.0,3033.0,0.0,3.0,0.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,19.0,16.0
4768,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,60.0,861.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,101.0,99.0
4769,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,25.0,3547.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0
4770,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,30.0,618.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,0.0,0.0
4771,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,24.0,1154.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0
4772,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,63.0,967.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,2.0,9.0,0.0
4773,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,44.0,458.0,4.0,0.0,5.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,75.0,79.0
4774,Loyal Customer,Business travel,satisfied,Female,Business,26.0,110.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,1.0,5.0,0.0,0.0
4775,disloyal Customer,Business travel,neutral or dissatisfied,Female,Business,30.0,773.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,0.0,29.0
4776,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,15.0,649.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,92.0,118.0
4777,disloyal Customer,Business travel,neutral or dissatisfied,Female,Business,39.0,997.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0
4778,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,38.0,404.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0
4779,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,20.0,628.0,3.0,5.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,157.0,185.0
4780,Loyal Customer,Business travel,satisfied,Male,Business,40.0,447.0,1.0,5.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,0.0
4781,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,57.0,397.0,3.0,5.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
4782,Loyal Customer,Business travel,satisfied,Female,Business,37.0,1121.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,0.0,1.0
4783,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,62.0,946.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0
4784,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,13.0,1578.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,27.0,114.0
4785,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,10.0,696.0,1.0,5.0,1.0,3.0,5.0,1.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,0.0,0.0
4786,Loyal Customer,Business travel,satisfied,Male,Eco,61.0,955.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,0.0,0.0
4787,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,66.0,3994.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0
4788,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,69.0,717.0,2.0,4.0,2.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0
4789,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,20.0,1028.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,0.0,0.0
4790,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,26.0,501.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,3.0,2.0,12.0,1.0
4791,disloyal Customer,Business travel,neutral or dissatisfied,Female,Business,21.0,255.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,14.0,6.0
4792,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,15.0,756.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0
4793,Loyal Customer,Business travel,satisfied,Male,Business,30.0,3658.0,1.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,4.0,57.0,39.0
4794,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,19.0,861.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,14.0,1.0
4795,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,59.0,170.0,2.0,0.0,2.0,3.0,5.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,63.0,84.0
4796,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,24.0,1024.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,0.0,11.0
4797,Loyal Customer,Personal Travel,satisfied,Male,Eco,24.0,599.0,5.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,5.0,12.0,0.0
4798,Loyal Customer,Business travel,satisfied,Female,Business,50.0,1534.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,0.0,0.0
4799,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,60.0,1183.0,3.0,5.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0
4800,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,41.0,1666.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18.0,50.0
4801,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,67.0,1276.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,24.0,11.0
4802,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,52.0,590.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,49.0,68.0
4803,Loyal Customer,Business travel,satisfied,Female,Business,54.0,2284.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,0.0,0.0
4804,Loyal Customer,Personal Travel,satisfied,Female,Eco Plus,10.0,264.0,4.0,4.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0
4805,Loyal Customer,Business travel,satisfied,Male,Business,57.0,3496.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0
4806,Loyal Customer,Business travel,satisfied,Male,Business,38.0,746.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,22.0,1.0
4807,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,50.0,109.0,2.0,0.0,2.0,3.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,0.0,1.0
4808,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,26.0,828.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,0.0,25.0
4809,Loyal Customer,Business travel,satisfied,Female,Business,44.0,1634.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0
4810,Loyal Customer,Business travel,satisfied,Male,Eco,51.0,361.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,5.0,13.0,0.0
4811,Loyal Customer,Business travel,satisfied,Male,Eco Plus,64.0,143.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,5.0,4.0,0.0,0.0
4812,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,62.0,954.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0
4813,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,45.0,508.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,5.0,1.0,0.0,8.0
4814,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,46.0,413.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,33.0,43.0
4815,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco Plus,27.0,1013.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,7.0
4816,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,29.0,3086.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0
4817,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,30.0,691.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,21.0,38.0
4818,Loyal Customer,Business travel,satisfied,Female,Business,60.0,1817.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,6.0,2.0
4819,Loyal Customer,Business travel,satisfied,Male,Business,53.0,237.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0
4820,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Business,36.0,1187.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0
4821,Loyal Customer,Business travel,satisfied,Female,Business,46.0,3621.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,17.0,11.0
4822,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,13.0,1892.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0
4823,disloyal Customer,Business travel,satisfied,Female,Business,22.0,536.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,0.0
4824,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,21.0,1399.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,11.0,12.0
4825,Loyal Customer,Business travel,satisfied,Female,Business,51.0,472.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,2.0,42.0,49.0
4826,Loyal Customer,Business travel,satisfied,Male,Business,59.0,2286.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
4827,disloyal Customer,Business travel,satisfied,Female,Eco,23.0,164.0,0.0,3.0,0.0,2.0,5.0,0.0,5.0,5.0,3.0,2.0,4.0,2.0,5.0,0.0,0.0
4828,Loyal Customer,Business travel,satisfied,Male,Business,52.0,1055.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,43.0,37.0
4829,Loyal Customer,Business travel,satisfied,Female,Business,39.0,295.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0
4830,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,64.0,1744.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,9.0
4831,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,7.0,296.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0
4832,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,70.0,447.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,5.0,1.0,5.0,1.0,13.0,10.0
4833,Loyal Customer,Business travel,satisfied,Male,Business,55.0,544.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,42.0,39.0
4834,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,23.0,587.0,2.0,5.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,35.0,26.0
4835,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,49.0,315.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,108.0,103.0
4836,Loyal Customer,Business travel,satisfied,Female,Business,41.0,1723.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,46.0,74.0
4837,Loyal Customer,Business travel,satisfied,Female,Business,17.0,1721.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,0.0,0.0
4838,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco,41.0,1076.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,78.0,68.0
4839,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,26.0,589.0,1.0,0.0,1.0,3.0,5.0,1.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,0.0,0.0
4840,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,65.0,545.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,0.0,0.0
4841,disloyal Customer,Business travel,neutral or dissatisfied,Female,Business,36.0,764.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,0.0,15.0
4842,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,25.0,1012.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0
4843,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,46.0,993.0,2.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,5.0
4844,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,13.0,236.0,2.0,4.0,2.0,3.0,5.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,5.0,3.0,7.0
4845,Loyal Customer,Business travel,satisfied,Female,Business,49.0,2493.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0
4846,Loyal Customer,Business travel,satisfied,Male,Business,23.0,1528.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,0.0,0.0
4847,Loyal Customer,Business travel,satisfied,Male,Business,57.0,2503.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,19.0,18.0
4848,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,44.0,404.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
4849,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,27.0,680.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,7.0,0.0
4850,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,62.0,983.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,0.0
4851,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,29.0,214.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,0.0,0.0
4852,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,30.0,237.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,2.0,7.0,2.0
4853,Loyal Customer,Business travel,satisfied,Male,Eco,71.0,200.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,0.0,0.0
4854,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,11.0,745.0,3.0,5.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,15.0,11.0
4855,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco,61.0,184.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,26.0
4856,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,46.0,462.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,0.0,0.0
4857,disloyal Customer,Business travel,neutral or dissatisfied,Female,Business,40.0,349.0,2.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,15.0,7.0
4858,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,65.0,133.0,2.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,14.0,15.0
4859,Loyal Customer,Business travel,satisfied,Female,Eco,32.0,1167.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,1.0,4.0,136.0,150.0
4860,Loyal Customer,Business travel,satisfied,Female,Business,35.0,1121.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0
4861,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,13.0,283.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,52.0,37.0
4862,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,56.0,838.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,4.0,30.0,23.0
4863,Loyal Customer,Business travel,satisfied,Male,Business,37.0,600.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,48.0,40.0
4864,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,19.0,711.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,30.0,34.0
4865,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,62.0,570.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,0.0,0.0
4866,Loyal Customer,Business travel,satisfied,Male,Business,41.0,3312.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,1.0
4867,Loyal Customer,Business travel,satisfied,Male,Eco Plus,22.0,2611.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0
4868,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,35.0,1129.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,23.0,16.0
4869,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,64.0,373.0,4.0,0.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,5.0,0.0,0.0
4870,Loyal Customer,Business travel,satisfied,Male,Business,37.0,3346.0,3.0,3.0,5.0,3.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,5.0,4.0,0.0,0.0
4871,disloyal Customer,Business travel,satisfied,Male,Business,29.0,1590.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,36.0,23.0
4872,disloyal Customer,Business travel,satisfied,Female,Business,23.0,460.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,1.0,5.0,1.0,381.0,374.0
4873,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,29.0,868.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0
4874,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,11.0,110.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,70.0,64.0
4875,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,34.0,618.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,0.0,1.0
4876,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco,38.0,323.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,27.0,27.0
4877,Loyal Customer,Business travel,satisfied,Male,Business,60.0,1119.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,39.0
4878,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco,41.0,452.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,27.0,35.0
4879,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco Plus,10.0,872.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0
4880,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,27.0,529.0,4.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,10.0,7.0
